SIMID;STATEX;STATEY;BALLX;BALLY;ACTION;REWARD
57;0;5;0;2;DOWN;-10
57;0;6;1;3;DOWN;-3
57;0;5;2;4;UP;-1
57;0;4;3;5;UP;1
57;0;3;4;6;UP;-1
57;0;4;5;7;DOWN;-1
57;0;3;6;8;UP;-3
57;0;4;7;9;DOWN;-3
57;0;3;8;8;UP;-3
57;0;4;9;7;DOWN;-1
57;0;5;10;6;DOWN;1
57;0;4;11;5;UP;1
57;0;3;12;4;UP;1
57;0;2;13;3;UP;1
57;0;3;14;2;DOWN;-1
57;0;4;15;1;DOWN;-3
57;0;3;16;0;UP;-3
57;0;4;17;1;DOWN;-3
57;0;5;18;2;DOWN;-3
57;0;6;19;3;DOWN;-3
57;0;7;20;4;DOWN;-3
57;0;6;19;5;UP;-1
57;0;7;18;6;DOWN;-1
57;0;6;17;7;UP;1
57;0;5;16;8;UP;-1
57;0;6;15;9;DOWN;-1
57;0;7;14;8;DOWN;1
57;0;6;13;7;UP;1
57;0;5;12;6;UP;1
57;0;4;11;5;UP;1
57;0;3;10;4;UP;1
57;0;4;9;3;DOWN;-1
57;0;3;8;2;UP;-1
57;0;2;7;1;UP;-1
57;0;1;6;0;UP;-1
57;0;2;5;1;DOWN;-1
57;0;1;4;2;UP;1
57;0;2;3;3;DOWN;1
57;0;3;2;4;DOWN;1
57;0;2;1;5;UP;-1
57;0;3;0;6;DOWN;-10
57;0;4;1;7;DOWN;-1
57;0;5;2;8;DOWN;-1
57;0;4;3;9;UP;-3
57;0;3;4;8;UP;-3
57;0;2;5;7;UP;-3
57;0;3;6;6;DOWN;-1
57;0;4;7;5;DOWN;1
57;0;3;8;4;UP;1
57;0;4;9;3;DOWN;-1
57;0;5;10;2;DOWN;-3
57;0;6;11;1;DOWN;-5
57;0;5;12;0;UP;-5
57;0;6;13;1;DOWN;-5
57;0;5;14;2;UP;-3
57;0;4;15;3;UP;-1
57;0;5;16;4;DOWN;-1
57;0;6;17;5;DOWN;-1
57;0;7;18;6;DOWN;-1
57;0;6;19;7;UP;1
57;0;5;20;8;UP;-1
57;0;6;19;9;DOWN;-1
57;0;5;18;8;UP;-1
57;0;6;17;7;DOWN;1
57;0;5;16;6;UP;1
57;0;6;15;5;DOWN;-1
57;0;5;14;4;UP;-1
57;0;4;13;3;UP;-1
57;0;3;12;2;UP;-1
57;0;2;11;1;UP;-1
57;0;1;10;0;UP;-1
57;0;0;9;1;UP;1
57;0;1;8;2;DOWN;1
57;0;0;7;3;UP;-1
57;0;0;6;4;NONE;-2
57;0;0;5;5;NONE;-3
57;0;1;4;6;DOWN;-3
57;0;2;3;7;DOWN;-3
57;0;3;2;8;DOWN;-3
57;0;4;1;9;DOWN;-3
58;0;0;4;4;NONE;-2
58;0;0;5;5;NONE;-3
58;0;0;6;6;NONE;-4
58;0;1;7;7;DOWN;-4
58;0;2;8;8;DOWN;-4
58;0;3;9;9;DOWN;-4
58;0;2;10;8;UP;-4
58;0;3;11;7;DOWN;-2
58;0;4;12;6;DOWN;1
58;0;5;13;5;DOWN;1
58;0;6;14;4;DOWN;-2
58;0;7;15;3;DOWN;-4
58;0;6;16;2;UP;-4
58;0;5;17;1;UP;-4
58;0;4;18;0;UP;-4
58;0;5;19;1;DOWN;-4
58;0;4;20;2;UP;-2
58;0;5;19;3;DOWN;-2
58;0;6;18;4;DOWN;-2
58;0;5;17;5;UP;1
58;0;4;16;6;UP;1
58;0;3;15;7;UP;-2
58;0;2;14;8;UP;-4
58;0;3;13;9;DOWN;-4
58;0;4;12;8;DOWN;-2
58;0;3;11;7;UP;-2
58;0;2;10;6;UP;-2
58;0;3;9;5;DOWN;1
58;0;4;8;4;DOWN;1
58;0;3;7;3;UP;1
58;0;4;6;2;DOWN;-2
58;0;5;5;1;DOWN;-4
58;0;4;4;0;UP;-4
58;0;5;3;1;DOWN;-4
58;0;6;2;2;DOWN;-4
58;0;5;1;3;UP;-2
58;0;4;0;4;UP;10
58;0;5;1;5;DOWN;1
58;0;4;2;6;UP;1
58;0;5;3;7;DOWN;1
58;0;4;4;8;UP;-2
58;0;5;5;9;DOWN;-2
58;0;4;6;8;UP;-2
58;0;3;7;7;UP;-2
58;0;2;8;6;UP;-2
58;0;1;9;5;UP;-2
58;0;0;10;4;UP;-2
58;0;0;11;3;NONE;-1
58;0;0;12;2;NONE;1
58;0;1;13;1;DOWN;1
58;0;2;14;0;DOWN;-2
58;0;1;15;1;UP;1
58;0;0;16;2;UP;1
58;0;1;17;3;DOWN;1
58;0;0;18;4;UP;-2
58;0;0;19;5;NONE;-3
58;0;1;20;6;DOWN;-3
58;0;0;19;7;UP;-5
58;0;1;18;8;DOWN;-5
58;0;2;17;9;DOWN;-5
58;0;1;16;8;UP;-5
58;0;2;15;7;DOWN;-3
58;0;3;14;6;DOWN;-1
58;0;4;13;5;DOWN;1
58;0;3;12;4;UP;1
58;0;4;11;3;DOWN;-1
58;0;5;10;2;DOWN;-3
58;0;4;9;1;UP;-3
58;0;5;8;0;DOWN;-5
58;0;4;7;1;UP;-3
58;0;3;6;2;UP;-1
58;0;2;5;3;UP;1
58;0;1;4;4;UP;-1
58;0;2;3;5;DOWN;-1
58;0;3;2;6;DOWN;-1
58;0;4;1;7;DOWN;-1
58;0;3;0;8;UP;-10
58;0;4;1;9;DOWN;-3
58;0;5;2;8;DOWN;-1
58;0;6;3;7;DOWN;1
58;0;7;4;6;DOWN;-1
58;0;6;5;5;UP;-1
58;0;7;6;4;DOWN;-3
58;0;7;7;3;NONE;-4
58;0;7;8;2;NONE;-5
58;0;7;9;1;NONE;-6
58;0;6;10;0;UP;-6
58;0;5;11;1;UP;-4
58;0;4;12;2;UP;-2
58;0;5;13;3;DOWN;-2
58;0;4;14;4;UP;1
58;0;3;15;5;UP;1
58;0;2;16;6;UP;-2
58;0;1;17;7;UP;-4
58;0;0;18;8;UP;-6
58;0;1;19;9;DOWN;-6
58;0;0;20;8;UP;-6
58;0;0;19;7;NONE;-5
58;0;1;18;6;DOWN;-3
58;0;2;17;5;DOWN;-1
58;0;3;16;4;DOWN;1
58;0;2;15;3;UP;1
58;0;1;14;2;UP;1
58;0;0;13;1;UP;1
58;0;1;12;0;DOWN;-1
58;0;2;11;1;DOWN;-1
58;0;3;10;2;DOWN;-1
58;0;4;9;3;DOWN;-1
58;0;3;8;4;UP;1
58;0;2;7;5;UP;-1
58;0;1;6;6;UP;-3
58;0;2;5;7;DOWN;-3
58;0;3;4;8;DOWN;-3
58;0;2;3;9;UP;-5
58;0;3;2;8;DOWN;-3
58;0;4;1;7;DOWN;-1
58;0;5;0;6;DOWN;10
58;0;4;1;5;UP;1
58;0;5;2;4;DOWN;-1
58;0;6;3;3;DOWN;-3
58;0;7;4;2;DOWN;-5
58;0;6;5;1;UP;-5
58;0;5;6;0;UP;-5
58;0;6;7;1;DOWN;-5
58;0;5;8;2;UP;-3
58;0;4;9;3;UP;-1
58;0;5;10;4;DOWN;-1
58;0;4;11;5;UP;1
58;0;3;12;6;UP;-1
58;0;2;13;7;UP;-3
58;0;3;14;8;DOWN;-3
58;0;2;15;9;UP;-5
58;0;1;16;8;UP;-5
58;0;0;17;7;UP;-5
58;0;0;18;6;NONE;-4
58;0;0;19;5;NONE;-3
58;0;1;20;4;DOWN;-1
58;0;2;19;3;DOWN;1
58;0;1;18;2;UP;1
58;0;2;17;1;DOWN;-1
58;0;3;16;0;DOWN;-3
58;0;2;15;1;UP;-1
58;0;1;14;2;UP;1
58;0;2;13;3;DOWN;1
58;0;3;12;4;DOWN;1
58;0;2;11;5;UP;-1
58;0;1;10;6;UP;-3
58;0;2;9;7;DOWN;-3
58;0;3;8;8;DOWN;-3
58;0;4;7;9;DOWN;-3
58;0;5;6;8;DOWN;-1
58;0;4;5;7;UP;-1
58;0;5;4;6;DOWN;1
58;0;4;3;5;UP;1
58;0;5;2;4;DOWN;-1
58;0;4;1;3;UP;-1
58;0;5;0;2;DOWN;-10
58;0;6;1;1;DOWN;-5
58;0;5;2;0;UP;-5
58;0;4;3;1;UP;-3
58;0;3;4;2;UP;-1
58;0;2;5;3;UP;1
58;0;1;6;4;UP;-1
58;0;2;7;5;DOWN;-1
58;0;1;8;6;UP;-3
58;0;2;9;7;DOWN;-3
58;0;1;10;8;UP;-5
58;0;2;11;9;DOWN;-5
58;0;1;12;8;UP;-5
58;0;2;13;7;DOWN;-3
58;0;1;14;6;UP;-3
58;0;0;15;5;UP;-3
58;0;0;16;4;NONE;-2
58;0;1;17;3;DOWN;1
58;0;0;18;2;UP;1
58;0;0;19;1;NONE;1
58;0;0;20;0;NONE;1
58;0;0;19;1;NONE;1
58;0;0;18;2;NONE;1
58;0;0;17;3;NONE;-1
58;0;0;16;4;NONE;-2
58;0;0;15;5;NONE;-3
58;0;0;14;6;NONE;-4
58;0;1;13;7;DOWN;-4
58;0;2;12;8;DOWN;-4
58;0;3;11;9;DOWN;-4
58;0;4;10;8;DOWN;-2
58;0;3;9;7;UP;-2
58;0;2;8;6;UP;-2
58;0;1;7;5;UP;-2
58;0;2;6;4;DOWN;1
58;0;3;5;3;DOWN;1
58;0;4;4;2;DOWN;-2
58;0;5;3;1;DOWN;-4
58;0;4;2;0;UP;-4
58;0;3;1;1;UP;-2
58;0;4;0;2;DOWN;-10
58;0;3;1;3;UP;1
58;0;4;2;4;DOWN;1
58;0;3;3;5;UP;1
58;0;2;4;6;UP;-2
58;0;1;5;7;UP;-4
58;0;2;6;8;DOWN;-4
58;0;3;7;9;DOWN;-4
58;0;2;8;8;UP;-4
58;0;3;9;7;DOWN;-2
58;0;2;10;6;UP;-2
58;0;3;11;5;DOWN;1
58;0;2;12;4;UP;1
58;0;3;13;3;DOWN;1
58;0;4;14;2;DOWN;-2
58;0;3;15;1;UP;-2
58;0;2;16;0;UP;-2
58;0;1;17;1;UP;1
58;0;0;18;2;UP;1
58;0;0;19;3;NONE;-1
59;0;0;4;4;NONE;-2
59;0;0;5;5;NONE;-3
59;0;1;6;6;DOWN;-3
59;0;0;7;7;UP;-5
59;0;0;8;8;NONE;-6
59;0;0;9;9;NONE;-7
59;0;1;10;8;DOWN;-5
59;0;2;11;7;DOWN;-3
59;0;1;12;6;UP;-3
59;0;2;13;5;DOWN;-1
59;0;1;14;4;UP;-1
59;0;2;15;3;DOWN;1
59;0;1;16;2;UP;1
59;0;2;17;1;DOWN;-1
59;0;3;18;0;DOWN;-3
59;0;2;19;1;UP;-1
59;0;1;20;2;UP;1
59;0;2;19;3;DOWN;1
59;0;1;18;4;UP;-1
59;0;2;17;5;DOWN;-1
59;0;1;16;6;UP;-3
59;0;2;15;7;DOWN;-3
59;0;3;14;8;DOWN;-3
59;0;4;13;9;DOWN;-3
59;0;5;12;8;DOWN;-1
59;0;4;11;7;UP;-1
59;0;5;10;6;DOWN;1
59;0;6;9;5;DOWN;-1
59;0;5;8;4;UP;-1
59;0;6;7;3;DOWN;-3
59;0;7;6;2;DOWN;-5
59;0;6;5;1;UP;-5
59;0;7;4;0;DOWN;-7
59;0;6;3;1;UP;-5
59;0;7;2;2;DOWN;-5
59;0;6;1;3;UP;-3
59;0;5;0;4;UP;-10
59;0;6;1;5;DOWN;-1
59;0;7;2;6;DOWN;-1
59;0;7;3;7;NONE;1
59;0;7;4;8;NONE;1
59;0;6;5;9;UP;-1
59;0;7;6;8;DOWN;1
59;0;7;7;7;NONE;1
59;0;7;8;6;NONE;-1
59;0;7;9;5;NONE;-2
59;0;7;10;4;NONE;-3
59;0;7;11;3;NONE;-4
59;0;6;12;2;UP;-4
59;0;7;13;1;DOWN;-6
59;0;7;14;0;NONE;-7
59;0;6;15;1;UP;-5
59;0;5;16;2;UP;-3
59;0;4;17;3;UP;-1
59;0;5;18;4;DOWN;-1
59;0;4;19;5;UP;1
59;0;3;20;6;UP;-1
59;0;2;19;7;UP;-3
59;0;1;18;8;UP;-5
59;0;2;17;9;DOWN;-5
59;0;3;16;8;DOWN;-3
59;0;4;15;7;DOWN;-1
59;0;5;14;6;DOWN;1
59;0;6;13;5;DOWN;-1
59;0;5;12;4;UP;-1
59;0;6;11;3;DOWN;-3
59;0;5;10;2;UP;-3
59;0;6;9;1;DOWN;-5
59;0;5;8;0;UP;-5
59;0;4;7;1;UP;-3
59;0;3;6;2;UP;-1
59;0;2;5;3;UP;1
59;0;3;4;4;DOWN;1
59;0;2;3;5;UP;-1
59;0;1;2;6;UP;-3
59;0;0;1;7;UP;-5
59;0;0;0;8;NONE;-10
59;0;0;1;9;NONE;-7
59;0;0;2;8;NONE;-6
59;0;1;3;7;DOWN;-4
59;0;0;4;6;UP;-4
59;0;0;5;5;NONE;-3
59;0;0;6;4;NONE;-2
59;0;1;7;3;DOWN;1
59;0;2;8;2;DOWN;1
59;0;3;9;1;DOWN;-2
59;0;4;10;0;DOWN;-4
59;0;5;11;1;DOWN;-4
59;0;6;12;2;DOWN;-4
59;0;7;13;3;DOWN;-4
59;0;6;14;4;UP;-2
59;0;7;15;5;DOWN;-2
59;0;6;16;6;UP;1
59;0;7;17;7;DOWN;1
59;0;6;18;8;UP;1
59;0;7;19;9;DOWN;1
59;0;7;20;8;NONE;1
59;0;6;19;7;UP;1
59;0;7;18;6;DOWN;-1
59;0;6;17;5;UP;-1
59;0;5;16;4;UP;-1
59;0;4;15;3;UP;-1
59;0;5;14;2;DOWN;-3
59;0;4;13;1;UP;-3
59;0;5;12;0;DOWN;-5
59;0;6;11;1;DOWN;-5
59;0;5;10;2;UP;-3
59;0;4;9;3;UP;-1
59;0;5;8;4;DOWN;-1
59;0;6;7;5;DOWN;-1
59;0;5;6;6;UP;1
59;0;6;5;7;DOWN;1
59;0;5;4;8;UP;-1
59;0;6;3;9;DOWN;-1
59;0;5;2;8;UP;-1
59;0;4;1;7;UP;-1
59;0;5;0;6;DOWN;10
59;0;6;1;5;DOWN;-1
59;0;5;2;4;UP;-1
59;0;6;3;3;DOWN;-3
59;0;5;4;2;UP;-3
59;0;6;5;1;DOWN;-5
59;0;5;6;0;UP;-5
59;0;4;7;1;UP;-3
59;0;3;8;2;UP;-1
59;0;2;9;3;UP;1
59;0;3;10;4;DOWN;1
59;0;4;11;5;DOWN;1
59;0;3;12;6;UP;-1
59;0;4;13;7;DOWN;-1
59;0;3;14;8;UP;-3
59;0;4;15;9;DOWN;-3
59;0;3;16;8;UP;-3
59;0;2;17;7;UP;-3
59;0;3;18;6;DOWN;-1
59;0;4;19;5;DOWN;1
59;0;5;20;4;DOWN;-1
59;0;4;19;3;UP;-1
59;0;3;18;2;UP;-1
59;0;2;17;1;UP;-1
59;0;3;16;0;DOWN;-3
59;0;4;15;1;DOWN;-3
59;0;5;14;2;DOWN;-3
59;0;4;13;3;UP;-1
59;0;5;12;4;DOWN;-1
59;0;4;11;5;UP;1
59;0;3;10;6;UP;-1
59;0;4;9;7;DOWN;-1
59;0;3;8;8;UP;-3
59;0;2;7;9;UP;-5
59;0;3;6;8;DOWN;-3
59;0;2;5;7;UP;-3
59;0;3;4;6;DOWN;-1
59;0;2;3;5;UP;-1
59;0;3;2;4;DOWN;1
59;0;2;1;3;UP;1
59;0;3;0;2;DOWN;-10
59;0;2;1;1;UP;-1
59;0;3;2;0;DOWN;-3
59;0;2;3;1;UP;-1
59;0;1;4;2;UP;1
59;0;0;5;3;UP;-1
59;0;1;6;4;DOWN;-1
59;0;0;7;5;UP;-3
59;0;1;8;6;DOWN;-3
59;0;0;9;7;UP;-5
59;0;0;10;8;NONE;-6
59;0;0;11;9;NONE;-7
59;0;1;12;8;DOWN;-5
59;0;2;13;7;DOWN;-3
59;0;1;14;6;UP;-3
59;0;2;15;5;DOWN;-1
59;0;3;16;4;DOWN;1
59;0;2;17;3;UP;1
59;0;3;18;2;DOWN;-1
59;0;4;19;1;DOWN;-3
59;0;5;20;0;DOWN;-5
59;0;6;19;1;DOWN;-5
59;0;5;18;2;UP;-3
59;0;4;17;3;UP;-1
59;0;5;16;4;DOWN;-1
59;0;4;15;5;UP;1
59;0;3;14;6;UP;-1
59;0;2;13;7;UP;-3
59;0;3;12;8;DOWN;-3
59;0;4;11;9;DOWN;-3
59;0;5;10;8;DOWN;-1
59;0;4;9;7;UP;-1
59;0;5;8;6;DOWN;1
59;0;6;7;5;DOWN;-1
59;0;7;6;4;DOWN;-3
59;0;7;5;3;NONE;-4
59;0;6;4;2;UP;-4
59;0;7;3;1;DOWN;-6
59;0;6;2;0;UP;-6
59;0;5;1;1;UP;-4
59;0;4;0;2;UP;-10
59;0;3;1;3;UP;1
59;0;4;2;4;DOWN;1
59;0;3;3;5;UP;1
59;0;2;4;6;UP;-2
59;0;3;5;7;DOWN;-2
59;0;4;6;8;DOWN;-2
59;0;3;7;9;UP;-4
59;0;4;8;8;DOWN;-2
59;0;5;9;7;DOWN;1
59;0;4;10;6;UP;1
59;0;3;11;5;UP;1
59;0;2;12;4;UP;1
59;0;1;13;3;UP;1
59;0;2;14;2;DOWN;1
59;0;1;15;1;UP;1
59;0;0;16;0;UP;1
59;0;0;17;1;NONE;1
59;0;1;18;2;DOWN;1
59;0;2;19;3;DOWN;1
59;0;1;20;4;UP;-1
59;0;0;19;5;UP;-3
59;0;1;18;6;DOWN;-3
59;0;2;17;7;DOWN;-3
59;0;1;16;8;UP;-5
59;0;0;15;9;UP;-7
59;0;0;14;8;NONE;-6
59;0;0;13;7;NONE;-5
59;0;0;12;6;NONE;-4
59;0;1;11;5;DOWN;-2
59;0;2;10;4;DOWN;1
59;0;3;9;3;DOWN;1
59;0;2;8;2;UP;1
59;0;1;7;1;UP;1
59;0;2;6;0;DOWN;-2
59;0;3;5;1;DOWN;-2
59;0;2;4;2;UP;1
59;0;3;3;3;DOWN;1
59;0;2;2;4;UP;1
59;0;1;1;5;UP;-2
60;0;0;4;4;NONE;-2
60;0;1;5;5;DOWN;-2
60;0;2;6;6;DOWN;-2
60;0;3;7;7;DOWN;-2
60;0;4;8;8;DOWN;-2
60;0;5;9;9;DOWN;-2
60;0;4;10;8;UP;-2
60;0;5;11;7;DOWN;1
60;0;6;12;6;DOWN;1
60;0;7;13;5;DOWN;-2
60;0;6;14;4;UP;-2
60;0;7;15;3;DOWN;-4
60;0;6;16;2;UP;-4
60;0;5;17;1;UP;-4
60;0;6;18;0;DOWN;-6
60;0;7;19;1;DOWN;-6
60;0;7;20;2;NONE;-5
60;0;7;19;3;NONE;-4
60;0;7;18;4;NONE;-3
60;0;6;17;5;UP;-1
60;0;5;16;6;UP;1
60;0;6;15;7;DOWN;1
60;0;7;14;8;DOWN;1
60;0;6;13;9;UP;-1
60;0;5;12;8;UP;-1
60;0;4;11;7;UP;-1
60;0;3;10;6;UP;-1
60;0;2;9;5;UP;-1
60;0;1;8;4;UP;-1
60;0;0;7;3;UP;-1
60;0;1;6;2;DOWN;1
60;0;0;5;1;UP;1
60;0;0;4;0;NONE;1
60;0;1;3;1;DOWN;1
60;0;0;2;2;UP;1
60;0;1;1;3;DOWN;1
60;0;0;0;4;UP;-10
60;0;1;1;5;DOWN;-2
60;0;2;2;6;DOWN;-2
60;0;1;3;7;UP;-4
60;0;2;4;8;DOWN;-4
60;0;3;5;9;DOWN;-4
60;0;2;6;8;UP;-4
60;0;3;7;7;DOWN;-2
60;0;4;8;6;DOWN;1
60;0;3;9;5;UP;1
60;0;2;10;4;UP;1
60;0;1;11;3;UP;1
60;0;2;12;2;DOWN;1
60;0;1;13;1;UP;1
60;0;0;14;0;UP;1
60;0;1;15;1;DOWN;1
60;0;2;16;2;DOWN;1
60;0;1;17;3;UP;1
60;0;0;18;4;UP;-2
60;0;1;19;5;DOWN;-2
60;0;2;20;6;DOWN;-2
60;0;1;19;7;UP;-4
60;0;0;18;8;UP;-6
60;0;0;17;9;NONE;-7
60;0;1;16;8;DOWN;-5
60;0;0;15;7;UP;-5
60;0;1;14;6;DOWN;-3
60;0;2;13;5;DOWN;-1
60;0;1;12;4;UP;-1
60;0;2;11;3;DOWN;1
60;0;1;10;2;UP;1
60;0;0;9;1;UP;1
60;0;1;8;0;DOWN;-1
60;0;2;7;1;DOWN;-1
60;0;1;6;2;UP;1
60;0;0;5;3;UP;-1
60;0;1;4;4;DOWN;-1
60;0;2;3;5;DOWN;-1
60;0;1;2;6;UP;-3
60;0;0;1;7;UP;-5
60;0;0;0;8;NONE;-10
60;0;0;1;9;NONE;-7
60;0;1;2;8;DOWN;-5
60;0;2;3;7;DOWN;-3
60;0;3;4;6;DOWN;-1
60;0;2;5;5;UP;-1
60;0;3;6;4;DOWN;1
60;0;2;7;3;UP;1
60;0;1;8;2;UP;1
60;0;0;9;1;UP;1
60;0;0;10;0;NONE;1
60;0;1;11;1;DOWN;1
60;0;0;12;2;UP;1
60;0;1;13;3;DOWN;1
60;0;2;14;4;DOWN;1
60;0;3;15;5;DOWN;1
60;0;4;16;6;DOWN;1
60;0;3;17;7;UP;-2
60;0;4;18;8;DOWN;-2
60;0;3;19;9;UP;-4
60;0;4;20;8;DOWN;-2
60;0;5;19;7;DOWN;1
60;0;4;18;6;UP;1
60;0;5;17;5;DOWN;1
60;0;6;16;4;DOWN;-2
60;0;7;15;3;DOWN;-4
60;0;6;14;2;UP;-4
60;0;7;13;1;DOWN;-6
60;0;6;12;0;UP;-6
60;0;5;11;1;UP;-4
60;0;4;10;2;UP;-2
60;0;5;9;3;DOWN;-2
60;0;4;8;4;UP;1
60;0;5;7;5;DOWN;1
60;0;6;6;6;DOWN;1
60;0;7;5;7;DOWN;1
60;0;7;4;8;NONE;1
60;0;7;3;9;NONE;1
60;0;6;2;8;UP;1
60;0;7;1;7;DOWN;1
60;0;6;0;6;UP;10
60;0;7;1;5;DOWN;-2
60;0;6;2;4;UP;-2
60;0;7;3;3;DOWN;-4
60;0;7;4;2;NONE;-5
60;0;7;5;1;NONE;-6
60;0;6;6;0;UP;-6
60;0;5;7;1;UP;-4
60;0;6;8;2;DOWN;-4
60;0;7;9;3;DOWN;-4
60;0;6;10;4;UP;-2
60;0;5;11;5;UP;1
60;0;4;12;6;UP;1
60;0;5;13;7;DOWN;1
60;0;6;14;8;DOWN;1
60;0;5;15;9;UP;-2
60;0;4;16;8;UP;-2
60;0;3;17;7;UP;-2
60;0;2;18;6;UP;-2
60;0;3;19;5;DOWN;1
60;0;4;20;4;DOWN;1
60;0;3;19;3;UP;1
60;0;4;18;2;DOWN;-2
60;0;3;17;1;UP;-2
60;0;4;16;0;DOWN;-4
60;0;3;15;1;UP;-2
60;0;4;14;2;DOWN;-2
60;0;3;13;3;UP;1
60;0;2;12;4;UP;1
60;0;3;11;5;DOWN;1
60;0;4;10;6;DOWN;1
60;0;5;9;7;DOWN;1
60;0;4;8;8;UP;-2
60;0;3;7;9;UP;-4
60;0;2;6;8;UP;-4
60;0;1;5;7;UP;-4
60;0;0;4;6;UP;-4
60;0;0;3;5;NONE;-3
60;0;1;2;4;DOWN;-1
60;0;2;1;3;DOWN;1
60;0;1;0;2;UP;10
60;0;0;1;1;UP;1
60;0;1;2;0;DOWN;-1
60;0;2;3;1;DOWN;-1
60;0;3;4;2;DOWN;-1
60;0;2;5;3;UP;1
60;0;1;6;4;UP;-1
60;0;0;7;5;UP;-3
60;0;1;8;6;DOWN;-3
60;0;2;9;7;DOWN;-3
60;0;1;10;8;UP;-5
60;0;0;11;9;UP;-7
60;0;1;12;8;DOWN;-5
60;0;2;13;7;DOWN;-3
60;0;3;14;6;DOWN;-1
60;0;4;15;5;DOWN;1
60;0;5;16;4;DOWN;-1
60;0;6;17;3;DOWN;-3
60;0;7;18;2;DOWN;-5
60;0;6;19;1;UP;-5
61;0;0;4;4;NONE;-2
61;0;1;5;5;DOWN;-2
61;0;2;6;6;DOWN;-2
61;0;1;7;7;UP;-4
61;0;2;8;8;DOWN;-4
61;0;3;9;9;DOWN;-4
61;0;2;10;8;UP;-4
61;0;3;11;7;DOWN;-2
61;0;2;12;6;UP;-2
61;0;1;13;5;UP;-2
61;0;2;14;4;DOWN;1
61;0;3;15;3;DOWN;1
61;0;4;16;2;DOWN;-2
61;0;5;17;1;DOWN;-4
61;0;6;18;0;DOWN;-6
61;0;5;19;1;UP;-4
61;0;6;20;2;DOWN;-4
61;0;7;19;3;DOWN;-4
61;0;7;18;4;NONE;-3
61;0;7;17;5;NONE;-2
61;0;7;16;6;NONE;-1
61;0;6;15;7;UP;1
61;0;7;14;8;DOWN;1
61;0;6;13;9;UP;-1
61;0;5;12;8;UP;-1
61;0;4;11;7;UP;-1
61;0;5;10;6;DOWN;1
61;0;6;9;5;DOWN;-1
61;0;7;8;4;DOWN;-3
61;0;7;7;3;NONE;-4
61;0;6;6;2;UP;-4
61;0;7;5;1;DOWN;-6
61;0;7;4;0;NONE;-7
61;0;6;3;1;UP;-5
61;0;5;2;2;UP;-3
61;0;4;1;3;UP;-1
61;0;5;0;4;DOWN;-10
61;0;6;1;5;DOWN;-1
61;0;7;2;6;DOWN;-1
61;0;6;3;7;UP;1
61;0;5;4;8;UP;-1
61;0;6;5;9;DOWN;-1
61;0;5;6;8;UP;-1
61;0;6;7;7;DOWN;1
61;0;5;8;6;UP;1
61;0;6;9;5;DOWN;-1
61;0;5;10;4;UP;-1
61;0;6;11;3;DOWN;-3
61;0;5;12;2;UP;-3
61;0;4;13;1;UP;-3
61;0;3;14;0;UP;-3
61;0;4;15;1;DOWN;-3
61;0;5;16;2;DOWN;-3
61;0;4;17;3;UP;-1
61;0;5;18;4;DOWN;-1
61;0;6;19;5;DOWN;-1
61;0;5;20;6;UP;1
61;0;6;19;7;DOWN;1
61;0;5;18;8;UP;-1
61;0;4;17;9;UP;-3
61;0;3;16;8;UP;-3
61;0;2;15;7;UP;-3
61;0;1;14;6;UP;-3
61;0;0;13;5;UP;-3
61;0;1;12;4;DOWN;-1
61;0;0;11;3;UP;-1
61;0;1;10;2;DOWN;1
61;0;0;9;1;UP;1
61;0;0;8;0;NONE;1
61;0;0;7;1;NONE;1
61;0;1;6;2;DOWN;1
61;0;2;5;3;DOWN;1
61;0;1;4;4;UP;-1
61;0;2;3;5;DOWN;-1
61;0;1;2;6;UP;-3
61;0;2;1;7;DOWN;-3
61;0;3;0;8;DOWN;-10
61;0;4;1;9;DOWN;-3
61;0;5;2;8;DOWN;-1
61;0;4;3;7;UP;-1
61;0;5;4;6;DOWN;1
61;0;6;5;5;DOWN;-1
61;0;7;6;4;DOWN;-3
61;0;6;7;3;UP;-3
61;0;7;8;2;DOWN;-5
61;0;6;9;1;UP;-5
61;0;5;10;0;UP;-5
61;0;4;11;1;UP;-3
61;0;5;12;2;DOWN;-3
61;0;4;13;3;UP;-1
61;0;5;14;4;DOWN;-1
61;0;6;15;5;DOWN;-1
61;0;7;16;6;DOWN;-1
61;0;6;17;7;UP;1
61;0;5;18;8;UP;-1
61;0;4;19;9;UP;-3
61;0;5;20;8;DOWN;-1
61;0;6;19;7;DOWN;1
61;0;7;18;6;DOWN;-1
61;0;6;17;5;UP;-1
61;0;7;16;4;DOWN;-3
61;0;6;15;3;UP;-3
61;0;7;14;2;DOWN;-5
61;0;7;13;1;NONE;-6
61;0;6;12;0;UP;-6
61;0;7;11;1;DOWN;-6
61;0;6;10;2;UP;-4
61;0;7;9;3;DOWN;-4
61;0;7;8;4;NONE;-3
61;0;6;7;5;UP;-1
61;0;5;6;6;UP;1
61;0;6;5;7;DOWN;1
61;0;7;4;8;DOWN;1
61;0;6;3;9;UP;-1
61;0;7;2;8;DOWN;1
61;0;6;1;7;UP;1
61;0;5;0;6;UP;10
61;0;6;1;5;DOWN;-1
61;0;7;2;4;DOWN;-3
61;0;6;3;3;UP;-3
61;0;7;4;2;DOWN;-5
61;0;6;5;1;UP;-5
61;0;7;6;0;DOWN;-7
61;0;7;7;1;NONE;-6
61;0;7;8;2;NONE;-5
